time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC,
1514377800.0,212.5415759347,245.0797141567,11.6,28.9,33.3,8.4,133.2,103.6,0,15.3038,11.84,0.1,5.8,3.3,7.5,
1514376900.0,181.9236816242,330.3997045532,22.7,0,39.9,8.3,183.2,100.8,0,11.7029,8,0.1,6.6,20.8,7.5,
1514376000.0,181.0192647912,241.4796186462,11.9,0,0,8.5,156,101.4,0,9.90247,10.24,0.1,6.6,15.5,7.5,
1514375100.0,219.4711442478,179.7398129478,11,30.6,0,8.5,106.3,104.7,0,13.5034,11.52,0.1,6,4,8,
1514374200.0,176.9841606468,248.0195971504,13.2,0,46.9,8.4,115.4,102.2,0,13.5034,11.52,0.1,4.1,14,7.5,
1514373300.0,197.400492359,196.3999959007,11.7,10.8,20.9,8.3,108.2,105.8,0,10.8027,11.68,0.1,6.7,9.4,7.5,
1514372400.0,206.3025109423,250.219791986,22.8,30.1,38.7,8.3,115.4,104.7,0,11.7029,11.2,0.1,0.1,12.4,8,
1514371500.0,186.5510790832,310.7796109691,7.5,0,39.5,8.1,182.4,104.4,12.3,13.5034,10.56,0.1,6.6,3.3,8,
1514370600.0,177.1334051937,234.959672071,8.7,0,0,8.5,142.6,100.8,0,10.8027,11.52,0.1,6.6,20.1,8,
1514369700.0,210.1312310956,253.4000020996,11.9,30.8,0,8.4,159.1,103,12.9,14.4036,11.52,0.1,0.1,15.5,8,
1514368800.0,177.9402802475,208.7398406044,0,0,45.1,8.4,100.5,104.1,0,10.8027,8.8,0.1,6.7,14,7.5,
1514367900.0,187.4408565803,224.6196256652,-0.1,7,15.6,8.3,119.5,100.3,10.8,10.8027,8.48,0.1,1.9,20.8,8,
1514367000.0,197.7413549684,176.1999999061,-0.1,16.7,-0.1,8.3,108.5,101.4,0,14.4036,8.48,0.1,6.4,16.3,7.5,
1514366100.0,196.1411289461,242.2398091331,11.9,8,41.8,8.3,103.3,105.5,13.2,13.5034,11.2,0.1,6.6,20.1,7.5,
1514365200.0,184.3217381276,232.7396088615,25.7,0,15.5,8.4,102.7,109.3,12.6,16.204,11.36,0.1,0.1,13.2,8,
1514364300.0,196.9398330413,224.059668161,12.4,12.1,0,8.4,117.3,107.7,13.5,12.6031,11.68,0.1,6.7,15.5,7.5,
1514363400.0,190.5804224946,239.1397796646,12.2,0,44.6,8.3,103.8,106.9,0,10.8027,12,0.1,6.8,20.1,7.5,
1514362500.0,177.8004868291,249.0399046913,21.5,0,45,8.2,98.6,106.6,13.8,10.8027,12,0.1,0.1,14.7,8,
1514361600.0,211.4711434133,242.3395772949,12.9,26.9,26.8,8.4,115.1,105.2,0,13.5034,11.52,0.1,6.7,20.1,7.5,
1514360700.0,212.7013861425,241.4799138084,12,25,41.9,8.4,105.5,103.6,13.8,14.4036,11.52,0.1,6.8,14,7.5,
1514359800.0,197.3003125228,184.4596034065,15.5,24.3,0,8.4,98.9,104.7,0,10.8027,11.68,0.1,0.1,4,8,
1514358900.0,197.7199887,269.2398315445,14.8,11.5,39.8,8.5,131.9,104.7,13.2,13.5034,10.88,0.1,6.6,12.4,8,
1514358000.0,209.1839908436,191.2396145836,0,27.2,25,8.4,92.9,104.1,0,13.5034,12.16,0.1,6.8,13.2,8,
1514357100.0,183.1733666286,214.0599291101,17,-0.1,0,8.3,106.3,103.6,13.5,10.8027,12,0.1,6.8,20.1,8,
1514356200.0,181.9943321571,255.4997396246,13.8,0,44.2,8.2,112.9,108.2,0,14.4036,12,0.1,0.1,20.8,8,
1514355300.0,216.729663346,219.5797176138,16.4,30.4,2.1,8.3,128.3,107.4,14.1,11.7029,12.48,0.1,6.8,3.3,7.5,
1514354400.0,194.3804194219,205.7000030056,30.9,9.3,0,8.3,122.8,109.1,0,10.8027,12.16,0.1,6.8,3.3,7.5,
1514353500.0,186.982245347,221.3597985283,14.4,0,41.1,8.3,108.8,106,0,11.7029,12.16,0.1,6.9,8.6,7.5,
1514352600.0,218.5438041762,184.019592382,20.7,30.8,0,8.5,104.7,106.3,0,12.6031,12.16,0.1,6.8,5.6,8,
1514351700.0,186.3912662752,178.4199229255,13.5,0,0,8.4,98.9,106,0,14.4036,10.88,0.1,3.5,14,8,
1514350800.0,189.4619291313,233.8196898475,11.7,0,43.6,8.4,94.5,105.8,5.4,17.1043,10.72,0.1,6.8,20.1,7.5,
1514349900.0,225.0912650116,229.9000049606,21.9,37.2,43.9,8.3,108.8,102.2,0,14.4036,11.2,0.1,6.9,4.8,7.5,
1514349000.0,220.6347544715,202.6996088997,10.7,23.3,27,8.4,104.9,109.3,0,16.204,12.64,0.1,6.7,8.6,7,
1514348100.0,224.6520528253,195.2000039592,-0.1,23.5,42.2,8.3,100.8,116.5,0,12.6031,12.96,0.1,6.7,3.3,8,
1514347200.0,237.2215108387,160.5996728912,0,31.2,-0.1,8.4,97.5,120,0,15.3038,12.96,0.1,6.9,15.5,7.5,
1514346300.0,196.9340758398,203.1197560802,14.2,0,30.1,8.4,95.1,114.6,0,13.5034,12.96,0.1,4.1,7.1,7.5,
1514345400.0,210.8702977635,327.6998716369,22.7,10.7,32.1,8.4,94,113.2,0,14.4036,10.56,0.1,6.9,138.3,8,
1514344500.0,205.5208363049,279.2398715988,10.9,9.5,0,8.4,88.5,108,0,12.6031,7.68,0.1,6.8,129.2,7.5,
1514343600.0,196.3506254666,279.0999980941,24.5,0,0,8.4,87.6,114.6,0,11.7029,7.84,0.1,6.7,134.5,7.5,
1514342700.0,212.0049614981,330.1996665969,22.9,7,39,8.4,86,115.9,0,17.1043,8.8,0.1,7,139.9,8,
1514341800.0,196.6345255449,275.6999975219,30.7,0,0,8.3,86.8,112.6,0,15.3038,9.12,0.1,6.9,128.4,8,
1514340900.0,202.0040612295,289.8397747055,-0.1,0,31.2,8.3,78.3,117,0,13.5034,8.64,0.1,6.7,144.4,7.5,
1514340000.0,199.4108844288,259.73990307,0,0,0,8.3,75,118.7,12.6,12.6031,9.12,0.1,7,130.7,7.5,
1514339100.0,206.6126600276,236.0000017658,0,0,0,8.4,70.9,123.6,0,11.7029,9.12,0.1,6.9,136,7.5,
1514338200.0,242.4545972422,303.6596623436,-0.1,24.6,30.8,8.3,69.8,122.5,0,15.3038,8.96,0.1,6.8,144.4,7.5,
1514337300.0,255.8550503328,295.7999979034,14.9,26.6,33,8.5,73.4,133.8,0,17.1043,8.8,0.1,6.7,145.2,7.5,
1514336400.0,229.5117891319,258.2397051826,0,12.1,-0.1,8.3,64,126.9,0,16.204,9.12,0.1,6.6,144.4,7.5,
1514335500.0,224.1440291479,224.6999984756,-0.1,10.4,-0.1,8.4,65.9,122.8,0,13.5034,9.12,0.1,6.9,129.2,7.5,
1514334600.0,219.1454277172,276.5000000969,26.6,8.2,28.4,8.4,67.9,126.9,0,13.5034,12.32,0.1,6.9,127.6,7.5,
1514333700.0,229.4508582093,296.3000017181,21,0,32.9,8.4,66.8,139.6,0,12.6031,12.32,0.1,6.9,143.7,8,
1514332800.0,247.6528756581,223.4000021964,0,0,0,8.3,64.8,144.5,5.4,20.7052,12.64,0.1,6.7,133,8,
1514331900.0,244.953329551,211.3000000045,-0.1,27,0,8.3,62.6,128.3,0,15.3038,12.64,0.1,6.7,126.9,8,
1514331000.0,225.4808738194,282.9999955222,0,7.4,32.2,8.4,63.2,125.8,14.7,12.6031,12.48,0.1,6.8,146.7,7.5,
1514330100.0,243.8638671935,252.0797515884,15.6,7.5,0,8.4,67.3,124.7,0,12.6031,12.64,0.1,6.9,130.7,7.5,
1514329200.0,251.4338532984,241.5999952331,0,8.9,0,8.4,67,136,15,12.6031,12.64,0.1,6.8,132.2,7.5,
1514328300.0,224.510887336,277.6999960914,0,0,36.3,8.3,64.8,133.5,0,12.6031,12.48,0.1,6.7,142.9,7.5,
1514327400.0,243.0829469733,124.8999987617,-0.1,26.9,0,8.4,59.9,122.8,14.7,15.3038,12.64,0.1,6.7,14,7.5,
1514326500.0,227.4610301964,111.1000000015,0,11.7,0,8.3,63.7,123.3,0,13.5034,12.8,0.1,6.8,9.4,7.5,
1514325600.0,223.0409579761,169.9999953285,-0.1,15,38.8,8.4,67.6,124.4,12.6,13.5034,12.48,0.1,6.7,14,8,
1514324700.0,238.4239567816,121.9000006691,0,17.3,0,8.2,68.4,127.5,0,13.5034,12.32,0.1,6.9,19.3,7.5,
1514323800.0,259.6749383509,158.6000000015,11.9,32.1,36.9,8.4,64.6,135.2,0,17.1043,11.68,0.1,6.8,8.6,7.5,
1514322900.0,224.5320819356,141.2997752205,18.2,0,0,8.4,69.8,126.4,0,17.1043,8.96,0.1,6.8,4.8,7.5,
1514322000.0,209.9815411083,168.1000023857,5.5,0,38.7,8.4,79.9,122.2,0,15.3038,8.48,0.1,6.9,7.1,7.5,
1514321100.0,250.9810915925,134.3000021949,5.6,30.9,0,8.4,77.8,124.7,0,13.5034,8.64,0.1,6.8,13.2,8,
1514320200.0,238.1742660105,181.0999971405,0,24.4,39.1,8.4,82.1,128,0,14.4036,9.12,0.1,6.8,20.1,8,
1514319300.0,227.7738158777,149.0999971405,14.7,14,0,8.2,84.1,122.2,6.6,12.6031,9.44,0.1,6.8,4,7.5,
1514318400.0,241.8217392452,130.1000023857,-0.1,30.1,3.9,8.4,79.4,128.3,0,16.204,9.28,0.1,6.8,8.6,7.5,
1514317500.0,216.1917207725,201.1000004783,0,0,42.9,8.4,79.4,123.3,13.8,16.204,9.28,0.1,6.7,20.8,7.5,
1514316600.0,212.3850620836,151.6000009552,8.8,0,0,8.4,90.9,126.6,0,17.1043,9.28,0.1,6.8,10.9,7.5,
1514315700.0,238.8037868589,207.4000011459,11.3,29.7,43.4,8.5,92.9,122.8,14.1,11.7029,10.72,0.1,6.9,8.6,8,
1514314800.0,203.7212336548,160.9000030532,12.1,0,0,8.3,94.8,116.5,0,13.5034,11.84,0.1,6.8,14,8,
1514313900.0,209.2216855548,193.4597974792,21.1,0,0,8.2,100.8,114.8,14.1,15.3038,12,0.1,6.8,4,8,
1514313000.0,237.6921123527,226.2999998108,22.3,29.3,42.5,8.2,100,117.6,0,17.1043,12,0.1,6.8,20.1,7.5,
1514312100.0,206.461649444,193.6198848262,20,0,1.8,8.2,100.5,118.4,13.8,15.3038,11.84,0.1,6.9,4,7.5,
1514311200.0,214.9810969345,178.2999974266,11.2,8.8,-0.1,8.3,109.6,117.9,0,13.5034,12.32,0.1,6.9,17.8,8,
1514310300.0,218.580420021,237.6599248424,7.8,28.4,43.2,8.3,114.6,111.5,13.8,10.8027,11.84,0.1,6.5,4,7.5,
1514309400.0,219.0813186206,188.6196566597,-0.1,25.9,5.7,8.3,118.1,108,0,14.4036,12.96,0.1,5.6,7.1,7.5,
1514308500.0,217.0638708919,210.2999988571,15.1,25.4,0,8.4,110.4,107.4,12.6,12.6031,13.28,0.1,6.7,20.8,8,
1514307600.0,208.0665433514,230.3597627655,-0.1,12.2,43.2,8.6,109.6,109.6,0,15.3038,13.44,0.1,6.6,20.8,7.5,
1514306700.0,190.1903733946,200.6796542183,8,0,0,8.4,123.3,109.3,7.2,14.4036,12.16,0.1,6.6,4.8,8,
1514305800.0,193.1812664755,211.0000020042,23.6,0,5.2,8.2,120.9,111.5,0,13.5034,11.36,0.1,3.3,10.1,8,
1514304900.0,196.540904332,257.959599115,12.2,9.3,44.4,8.3,127.2,105.5,0,12.6031,10.72,0.1,6.7,11.7,7.5,
1514304000.0,219.3406759985,228.9999376312,11.3,35.3,-0.1,8.4,150.8,107.1,0,11.7029,11.36,0.1,6.8,14.7,7.5,
1514303100.0,195.540676523,275.159763433,18.5,7.8,41.3,8.4,133.5,106.6,0,11.7029,13.44,0.1,6.7,20.8,7.5,
1514302200.0,181.3234509304,253.9397388473,17.4,0,0,8.5,160.4,104.7,0,10.8027,14.08,0.1,6.9,18.5,7.5,
1514301300.0,221.9113346078,265.6596275344,13.8,28.4,0,8.4,176.4,105.5,0,14.4036,11.52,0.1,6.7,9.4,8,
1514300400.0,187.2411300428,252.2198844925,8.1,0,42.3,8.5,129.7,107.4,0,13.5034,10.56,0.1,6.8,17,8,
1514299500.0,185.9234511703,222.7796449438,-0.1,0,5.2,8.3,135.4,107.7,0,10.8027,10.88,0.1,6.8,20.8,7.5,
1514298600.0,216.0737623051,237.6399054304,5.8,30.8,19.8,8.4,131,106.6,10.2,11.7029,13.44,0.1,6.8,14,7.5,
1514297700.0,185.2406820543,251.7396076694,10.8,0,41.4,8.3,131.9,103.8,0,11.7029,12.8,0.1,6.8,4,7.5,
1514296800.0,182.6210574843,256.6000016704,23.4,0,40.6,8.4,134.1,102.7,13.5,13.5034,11.36,0.1,4.3,3.3,8,
1514295900.0,211.5910474546,196.8397456184,12.8,26.2,-0.1,8.3,117.9,103.3,0,13.5034,9.12,0.1,6.9,4,7.5,
1514295000.0,213.1747154072,278.8195966259,14.1,25.1,42.4,8.5,122.8,107.7,13.8,16.204,9.12,0.1,6.4,20.8,8,
1514294100.0,207.7243496254,247.0797215477,10.5,22.2,5.2,8.4,156.3,102.2,0,14.4036,10.4,0.1,6.2,13.2,7.5,
1514293200.0,188.3704692163,232.0000010505,11.7,8,19.6,8.2,119.8,104.7,13.5,10.8027,10.56,0.1,4.3,16.3,7.5,
1514292300.0,193.6899197064,263.4799123779,16,7,42,8.4,152.2,105.2,0,12.6031,10.24,0.1,6.3,8.6,7.5,
1514291400.0,188.1497333013,260.859597303,27.4,0,26.4,8.4,114,103.3,13.8,11.7029,10.4,0.1,4.9,18.5,7,
1514290500.0,196.231176924,187.100001052,5.5,8.2,-0.1,8.4,120.9,105.2,0,13.5034,8.96,0.1,6.7,19.3,7.5,
1514289600.0,203.1806439646,219.2396727577,-0.1,15.6,42.6,8.3,101.6,106.6,14.1,11.7029,10.24,0.1,6.7,7.1,7.5,
1514288700.0,184.9806448705,176.2997079864,0,0,13.6,8.3,98.4,108,0,11.7029,11.52,0.1,6.9,4.8,8,
1514287800.0,186.9804171808,223.9797459617,11.1,0,3.1,8.2,118.1,107.7,12.9,10.8027,12,0.1,6.6,20.8,7.5,
1514286900.0,219.1813164018,226.1999984756,12.1,30.4,46.6,8.4,106,109.1,0,14.4036,12.32,0.1,6,9.4,8,
1514286000.0,194.8020607717,219.4197240844,23.5,0,6,8.3,106.3,107.7,11.4,17.1043,12,0.1,6.7,10.9,7.5,
1514285100.0,196.4407325946,229.8196564689,24.2,6.9,0,8.4,122.2,108.2,0,16.204,12.32,0.1,6.7,20.8,7.5,
1514284200.0,218.5210572965,221.1399448887,24.5,29.3,41,8.3,100.3,107.7,0,13.5034,12.32,0.1,6.6,3.3,7.5,
1514283300.0,189.2943376377,245.2997666374,10.7,0,0,8.3,157.7,110.4,0,14.4036,12.16,0.1,5.9,20.8,7.5,
1514282400.0,195.5645427778,202.3796530738,12.1,0,0,8.4,105.8,112.6,9.6,15.3038,12.48,0.1,5.6,10.9,7.5,
1514281500.0,218.1108879335,238.7999998108,15.2,29.7,46.1,8.2,126.9,111,0,12.6031,11.68,0.1,6.6,13.2,7.5,
1514280600.0,203.3819927461,185.7797170654,0,9.1,-0.1,8.3,108.5,110.2,0,17.1043,12,0.1,4.4,16.3,7.5,
1514279700.0,197.0804222114,183.7396436706,-0.1,7.8,0,8.2,101.1,107.4,0,10.8027,10.72,0.1,6.1,17,7.5,
1514278800.0,209.4941089228,207.7398794219,-0.1,15.8,43.9,8.5,106.9,107.7,0,13.5034,10.56,0.1,6.6,14,7.5,
1514277900.0,197.3111088313,199.4796535522,12.7,8.2,-0.1,8.5,109.9,107.7,0,13.5034,12.8,0.1,6.5,20.1,7.5,
1514277000.0,202.9418011196,196.4999977127,17.4,6.9,3.5,8.3,114.6,108.2,0,16.204,12.96,0.1,6.7,20.8,7,
1514276100.0,202.7117870338,233.3795863166,11.4,10.7,37.3,8.3,100.3,108.5,13.8,16.204,12.64,0.1,6.6,17,7.5,
1514275200.0,215.1106610782,181.6000000015,11,23.3,11,8.3,98.9,108.5,0,11.7029,13.12,0.1,6.6,16.3,7.5,
1514274300.0,211.9903693683,239.6996727958,14.6,23.2,42.1,8.3,95.3,111,13.8,10.8027,12,0.1,6.3,20.1,7.5,
1514273400.0,210.6740396097,180.2999983802,10.9,12.4,0,8.4,97.5,113.2,0,13.5034,11.2,0.1,6.9,20.8,7.5,
1514272500.0,201.7536964491,251.5196224228,20.6,13.3,34.3,8.2,101.1,108,14.1,11.7029,10.4,0.1,6.7,20.8,8,
1514271600.0,191.9713743217,215.3396770507,7.3,0,41.8,8.5,94.5,108.8,0,14.4036,10.4,0.1,6.9,15.5,7.5,
1514270700.0,189.6612022407,169.3999979049,7.8,0,0,8.6,92.9,103.3,14.4,13.5034,10.56,0.1,6.3,19.3,7.5,
1514269800.0,222.6316319965,213.5399371162,10.6,34.6,43.8,8.3,93.7,106.3,0,15.3038,10.56,0.1,6.5,13.2,7.5,
1514268900.0,217.4413497932,230.6999956146,13.9,24.2,45.3,8.4,106,108.2,14.1,14.4036,8.8,0.1,3.9,10.9,7.5,
1514268000.0,198.9125594364,200.2199235931,22.9,0,0,8.4,114.3,107.1,0,15.3038,8.96,0.1,6.6,9.4,7,
1514267100.0,225.6934373453,249.2797490135,10.3,28,41.6,8.4,112.4,108,12.6,10.8027,8.32,0.1,6.8,15.5,7.5,
1514266200.0,193.1950085238,200.1797538772,9.7,0,0,8.3,116.8,107.7,0,17.1043,10.4,0.1,6.9,17.8,8,
1514265300.0,186.6104354151,189.2998338714,10.8,0,-0.1,8.4,112.1,104.1,0,10.8027,11.52,0.1,6.8,17.8,7.5,
1514264400.0,224.2111130245,230.0196639076,9.6,29.5,42.9,8.4,109.3,112.4,0,13.5034,11.52,0.1,6.8,14,8,
1514263500.0,187.0334056467,196.4000007659,21.3,0,24.9,8.3,107.4,106.3,0,10.8027,11.68,0.1,6.8,10.1,8,
1514262600.0,188.6333997324,211.9197263271,10.5,0,44.4,8.2,111.5,110.2,0,10.8027,11.68,0.1,6.8,3.3,7.5,
1514261700.0,223.8512997665,153.5999983326,9.3,26.9,0,8.5,101.1,109.6,0,14.4036,12,0.1,7,3.3,7.5,
1514260800.0,199.9210591801,201.0799129978,9.4,0,42.6,8.2,103,114.6,0,13.5034,11.52,0.1,6.8,3.3,8,
1514259900.0,199.7208382152,201.6597984806,8.9,0,41.9,8.3,100,115.4,0,12.6031,11.52,0.1,6.8,3.3,7.5,
1514259000.0,212.7536972612,182.6796857864,15.3,19.2,-0.1,8.4,95.9,113.5,0,11.7029,11.68,0.1,6.7,20.8,7.5,
1514258100.0,224.0894738622,146.400003247,0,10.8,0,8.4,97.3,115.4,0,10.8027,11.84,0.1,6.8,14,7.5,
1514257200.0,196.4013905562,182.2596652433,11.7,0,19.2,8.4,98.1,114.8,0.6,14.4036,12.16,0.1,6.7,7.1,7.5,
1514256300.0,207.654593572,248.1996372268,34.9,6.7,39.6,8.2,99.7,113.2,0,15.3038,12,0.1,6.9,19.3,7.5,
1514255400.0,194.7506262325,187.7999950424,15.1,0,0,8.3,98.6,115.1,11.1,11.7029,12.16,0.1,6.8,20.8,7.5,
1514254500.0,196.5303367637,192.559732534,6.9,-0.1,36.3,8.4,87.4,114.8,0,10.8027,12.32,0.1,6.8,4,7.5,
1514253600.0,213.8340761736,164.6199166328,8.5,0,0,8.3,87.1,121.1,13.8,13.5034,12.32,0.1,6.9,20.8,7.5,
1514252700.0,220.4404545762,139.6999974996,6.8,17.7,0,8.2,85.2,119,0,10.8027,12.48,0.1,6.8,4,7.5,
1514251800.0,227.7409065254,183.6999975219,18.9,25.5,0,8.4,91.5,117.3,14.1,12.6031,12.32,0.1,6.7,20.1,7.5,
1514250900.0,211.0711493008,195.0999346748,7.9,10.3,30.9,8.3,89,115.9,0,13.5034,12.48,0.1,6.8,14,7.5,
1514250000.0,215.9512987621,189.5598257557,0,7.8,35.1,8.4,87.9,115.7,14.4,14.4036,12.16,0.1,6.8,3.3,7.5,
1514249100.0,222.6504033543,154.9999974743,14.6,8.4,0,8.3,91.2,123.9,0,10.8027,11.04,0.1,7,3.3,8,
1514248200.0,220.2738168761,181.9398046508,0,9.3,29.3,8.4,87.1,117.6,14.1,12.6031,8.8,0.1,6.8,4.8,7.5,
1514247300.0,210.7409066223,185.3999997154,-0.1,8,33.8,8.4,90.9,123.3,0,12.6031,8,0.1,6.8,19.3,8,
1514246400.0,215.8125340398,153.359794952,5.9,11.1,-0.1,8.4,86.5,118.1,13.8,14.4036,7.68,0.1,6.7,3.3,7.5,
1514245500.0,217.2406770699,137.9000006691,5.8,9.9,-0.1,8.3,79.9,121.1,0,11.7029,7.84,0.1,6.9,20.8,7.5,
1514244600.0,216.62263337,198.2999320999,6.4,9.3,37.3,8.4,81,119.5,6.9,13.5034,10.24,0.1,6.8,16.3,8,
1514243700.0,215.8236793131,150.3999315277,6.2,12.9,0,8.4,82.7,118.4,0,11.7029,10.4,0.1,6.9,18.5,7.5,
1514242800.0,225.0236746818,197.7999979034,19.9,0,34.3,8.5,82.1,127.2,0,11.7029,10.56,0.1,6.7,14.7,7.5,
1514241900.0,207.2212844379,152.0997372642,7.3,0,0,8.4,81.6,119,0,14.4036,8.48,0.1,6.7,20.1,7.5,
1514241000.0,226.7107156701,130.6999960914,8.9,15.1,0,8.2,80.2,124.7,3.3,16.204,8.32,0.1,6.8,4,7.5,
1514240100.0,247.7111159302,173.9398444667,8.4,33,36.8,8.3,91.8,120.3,0,13.5034,8.8,0.1,6.9,3.3,7.5,
1514239200.0,230.5234521478,143.9000016227,10.8,30.9,0,8.3,92.9,120.6,0,10.8027,10.72,0.1,6.8,9.4,7.5,
1514238300.0,241.2311830036,233.8598605171,21.2,28.4,38.5,8.4,101.1,114.8,0,13.5034,11.84,0.1,6.8,19.3,7.5,
1514237400.0,227.0135037005,156.6000033394,10.3,14.1,0,8.4,95.3,114.6,0,10.8027,12.16,0.1,6.9,18.5,7.5,
1514236500.0,219.5305014588,215.8597942367,9.8,12.9,40.6,8.4,93.1,119.2,0,10.8027,11.84,0.1,6.7,18.5,8,
1514235600.0,219.131177377,155.9999964014,15.5,14.3,0,8.2,96.2,115.7,0,13.5034,12,0.1,6.8,3.3,8,
1514234700.0,213.0307307728,214.71982155,0,11.7,41.1,8.3,90.9,116.5,9.9,11.7029,12.16,0.1,6.8,20.8,7.5,
1514233800.0,224.5804235972,139.2999988571,0,28,0,8.3,92.6,117.3,0,10.8027,12.48,0.1,6.8,10.1,7.5,
1514232900.0,201.8801943995,160.1999994293,-0.1,0,3.4,8.4,96.4,111,13.8,9.90247,12.32,0.1,6.8,4,7.5,
1514232000.0,202.8671222373,194.4799806848,-0.1,0,42.5,8.3,100,111.8,0,14.4036,12.16,0.1,6.7,6.3,7.5,
1514231100.0,228.0841650069,180.3999954239,0,30.5,-0.1,8.4,110.7,107.4,13.5,13.5034,12,0.1,6.9,14.7,8,
1514230200.0,187.9907681011,219.5797835365,11.6,0,41.5,8.3,103.6,105.8,0,11.7029,12,0.1,6.8,6.3,7.5,
1514229300.0,196.6314074062,202.8999968544,11.8,0,0,8.4,111.5,109.3,13.8,14.4036,12.32,0.1,6.8,17,7.5,
1514228400.0,218.2104368694,200.3798805252,20.7,31.5,0,8.4,110.2,108,0,10.8027,14.4,0.1,6.8,14,7.5,
1514227500.0,199.4934397265,243.9399090782,19.7,0,42.9,8.4,102.5,108.8,13.5,10.8027,14.4,0.1,6.9,18.5,7.5,
1514226600.0,194.6111155041,205.7597013488,18.8,7.1,9.4,8.3,108.8,105.8,0,13.5034,11.2,0.1,6.8,4,7.5,
1514225700.0,227.7442011908,204.3197222725,15,29.8,0,8.3,118.7,105.8,0,13.5034,10.88,0.1,5.4,15.5,7.5,
1514224800.0,186.7821903438,217.2000001445,0,0,43.5,8.4,120,107.1,0,10.8027,7.2,0.1,5.9,3.3,7.5,
1514223900.0,191.4903721772,208.0999933258,13.3,0,0,8.4,135.4,104.9,0,14.4036,6.88,0.1,6.7,12.4,7.5,
1514223000.0,220.5506287105,221.6996685043,13.9,35.4,-0.1,8.4,141.2,105.5,0,11.7029,9.76,0.1,6.8,4,7.5,
1514222100.0,216.2691762857,287.97990904,10.5,22.2,42.5,8.3,176.9,107.1,0,9.90247,9.92,0.1,3.4,4.8,7.5,
1514221200.0,185.9007134922,240.3199149147,20.9,0,6.4,8.5,151.9,105.5,0,11.7029,10.08,0.1,6.7,14.7,7.5,
1514220300.0,226.0845369818,295.2396064773,19,30.1,0,8.3,193.4,110.7,0,12.6031,10.08,0.1,6.6,18.5,7.5,
1514219400.0,178.0035601705,322.2996750847,29.8,0,45.6,8.2,159.1,104.4,9,10.8027,10.88,0.1,0.1,16.3,7.5,
1514218500.0,185.9011620544,230.6000019088,0,0,0,8.4,161.8,104.1,0,13.5034,12.48,0.1,6.7,20.8,7.5,
1514217600.0,201.4715991057,264.8397055641,0,7.5,0,8.4,179.7,106.3,13.2,15.3038,12.64,0.1,6.5,11.7,8,
1514216700.0,216.7333988249,285.8196555153,15.5,22.9,42.7,8.5,141.7,110.2,0,10.8027,12.64,0.1,2.9,20.8,8,
1514215800.0,213.3337974399,262.3798168674,20,25.7,0,8.4,170.3,105.2,12.3,11.7029,12.64,0.1,6.7,3.3,7.5,
1514214900.0,195.2009373941,284.3595963493,14.3,16.5,14.7,8.3,169.2,103.6,0,12.6031,11.52,0.1,2.6,20.8,8,
1514214000.0,196.1004917659,370.2999959961,13.8,0,42.5,8.2,230.5,111.8,12.9,10.8027,10.72,0.1,6.8,20.8,8,
1514213100.0,190.4020600803,204.7396465316,18.4,0,-0.1,8.4,119,104.7,0,17.1043,11.68,0.1,6.7,10.1,7.5,
1514212200.0,188.7011673488,267.2397700325,30.3,0,0,8.3,166.2,109.3,13.2,13.5034,11.52,0.1,0.1,7.9,7.5,
1514211300.0,212.1714965005,332.0797796026,19.2,25.9,40.1,8.4,191.2,106,0,11.7029,10.88,0.1,6.8,20.8,7.5,
1514210400.0,203.5834859908,254.2395835891,18.3,0,3.4,8.5,143.1,113.7,13.5,10.8027,11.68,0.1,6.7,10.1,7.5,
1514209500.0,186.0011606254,211.2598255649,0,0,0,8.4,152.2,110.2,0,13.5034,11.84,0.1,0.1,3.3,7.5,
1514208600.0,220.9638175815,263.9196535125,0,29.4,30.8,8.3,138.2,104.4,10.5,11.7029,11.2,0.1,6.7,20.1,8,
1514207700.0,175.4605242051,274.7197938934,29.1,0,41.5,8.4,136.3,104.4,0,10.8027,11.36,0.1,0.1,9.4,8,
1514206800.0,199.1307902299,265.1596265808,23.8,7.3,21.5,8.4,156.9,103.3,0,16.204,11.52,0.1,6.8,7.1,7.5,
1514205900.0,213.5808735155,277.3597036377,23.8,29.1,0,8.5,176.1,105.8,0,12.6031,11.68,0.1,6.7,14.7,8,
1514205000.0,194.7108876444,247.679950811,23.7,0,44.5,8.3,116.8,106,0,12.6031,12.48,0.1,4.4,20.8,7.5,
1514204100.0,188.8806413673,270.6795836464,16.3,0,46.7,8.4,135.7,107.7,0,11.7029,12.32,0.1,6.6,9.4,7.5,
1514203200.0,223.8108843602,244.9000001922,18.6,35,3.4,8.3,152.5,110.7,0,12.6031,11.84,0.1,0.1,19.3,7.5,
1514202300.0,208.2932126373,214.5396109596,12.7,24.2,-0.1,8.3,122,108.5,12,9.90247,12.48,0.1,6.8,4,7.5,
1514201400.0,201.4941134304,232.8999343887,17.7,8,44.5,8.4,115.1,110.4,0,13.5034,12.8,0.1,6.8,4,7.5,
1514200500.0,207.3108840026,244.9397140518,8.7,30.9,-0.1,8.5,139.6,105.2,13.2,12.6031,12.32,0.1,0.1,20.8,7.5,
